sample_id,compound_id,source_type,unit,abundance,abundance_sd,abundance_min,abundance_max,name,monomer_mass,kingdom,superclass,class,subclass,CAS
7124,13831,Compound,RE,118.756927208497,43019.2512464839,26.4790310918294,559899.112436732,Retinol,286.229665582,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,68-26-8
7124,13831,Compound,mg/100g,0.106751997725823,46.4396542229447,0.0230665220535069,487.626276211135,Retinol,286.229665582,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,68-26-8
7124,21596,Compound,mg/100g,1.78221800841762e-05,0.00960633205478544,0.00238698481561822,0.0739965292841649,Vitamin D,384.33921603,"","","","",1406-16-2
7124,565,Compound,α-TE,0.845251453370529,9.7415904615946,0.0475632682574114,114.151843817787,alpha-Tocopherol,430.381080844,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,59-02-9
7124,565,Compound,mg/100g,9.72274679439694,370.350095781021,0.54203543022415,9968.03156182212,alpha-Tocopherol,430.381080844,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,59-02-9
7124,8417,Compound,mg/100g,0.0678237791787009,1.73230184744284,0.0517245119305857,5.89659436008677,Thiamine hydrochloride,336.057837322,"","","","",67-03-8
7124,12163,Compound,mg/100g,0.312114779240737,25.5003844952584,0.82604989154013,616.360303687636,Riboflavine,376.138284392,Organic compounds,Organoheterocyclic compounds,Pteridines and derivatives,Alloxazines and isoalloxazines,83-88-5
7124,1014,Compound,NE,1.45189978911567,27.0026542876365,0.353724150397686,215.402169197397,Nicotinic acid,123.032028409,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,59-67-6
7124,1014,Compound,mg/100g,2.1645257019732,214.746270517544,4.21964859002169,3020.38004338395,Nicotinic acid,123.032028409,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,59-67-6
7124,574,Compound,mg/100g,0.264896082065626,10.8638954120239,0.314262472885033,91.1361171366594,Pyridoxine,169.073893223,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridoxines,65-23-6
7124,8323,Compound,mg/100g,0.71087289064844,38.8927068894381,0.37236406362979,425.558929862618,Pantothenic acid,219.110672659,"","","","",79-83-4
7124,14507,Compound,mg/100g,11.454143818029,2452.30974171346,0.106096550976139,56263.3224873464,Folic acid,441.139681375,"","","","",59-30-3
7124,13267,Compound,mg/100g,0.000182248087217143,0.313190704471612,0.00192830079537238,5.30282718727404,Cyanocobalamin,1354.5674053,"","","","",68-19-9
7124,3524,Compound,mg/100g,94.5930945022694,26218.053800879,62.3030368763557,179201.518438178,Sodium,22.989769675,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkali metal compounds,"",7440-23-5
7124,3522,Compound,mg/100g,522.795100229618,17250.3928705565,0.0905353579175705,403205.68329718,Potassium,38.963706861,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkali metal compounds,"",7440-09-7
7124,3514,Compound,mg/100g,95.5799078180875,3502.59028439916,0.00646930585683297,63075.7321041215,Calcium,39.962591155,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkaline earth metal compounds,"",7440-70-2
7124,3521,Compound,mg/100g,148.715743264725,4535.63982513299,177.111713665944,41408.7186550976,Phosphorus,33.997236608,"","","","",7723-14-0
7124,16258,Compound,mg/100g,3.67610420486944,174.553346676648,5.80129067245119,2871.63888286334,Iron,55.934942133,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",15438-31-0
7124,3583,Compound,mg/100g,0.392619181569038,55.2080746905482,0.383633405639913,962.280459146782,Copper,62.929601079,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-50-8
7124,3730,Compound,mg/100g,1.32347042174993,173.522833396366,1.72279718004338,3116.02964027477,Zinc,63.929146578,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-66-6
7124,3636,Compound,mg/100g,0.000801383938027105,0.0123923837949786,0.00170672451193059,0.170672451193059,Iodine,253.80893684,"","","","",7553-56-2
7124,3637,Compound,mg/100g,1.50426044710428,79.7457770533183,0.058502892263196,1661.95016341287,Manganese,54.938049636,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7439-96-5
7124,3517,Compound,mg/100g,0.402382054652243,3.17244850463476,0.00294934924078091,53.0882863340564,Chromium,51.940511904,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-47-3
7124,13403,Compound,mg/100g,0.110052922919295,2.4404407788215,0.00610162689804772,87.2532646420824,Selenium,79.916521828,Inorganic compounds,Homogeneous non-metal compounds,Homogeneous other non-metal compounds,"",7782-49-2
7124,13447,Compound,mg/100g,0.0733626742715003,1.14959405164595,0.00502133044107014,14.1501091829356,Nickel,57.935347922,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-02-0
7124,10035,Compound,mg/100g,3.11633079714957,548.221544200512,12.1930585683297,2145.97830802603,Pentadecanoic acid,242.224580204,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1002-84-2
7124,8052,Compound,mg/100g,6.70773312806476,1760.52049580292,63.236442516269,8642.31381055676,Heptanoic acid,130.099379692,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,111-14-8
7124,12636,Compound,mg/100g,8.65256688358641,442.676919064258,69.4331164135936,1549.45480838756,Myristoleic acid,226.193280076,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,544-64-9
7124,21631,Compound,mg/100g,2903.19066431142,20969.6583922852,10.0976138828633,105520.065075922,"C18:1, n-9",282.255880332,"","","","",""
7124,12763,Compound,mg/100g,3436.66157168861,50523.9959566341,339.674620390456,815219.088937093,"(Z,Z)-9,12-Octadecadienoic acid",280.240230268,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",60-33-3
7124,12465,Compound,mg/100g,128.867628879668,2832.80505498851,26.3651482284888,37906.4918655098,alpha-Linolenic acid,278.224580204,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",463-40-1
7124,11875,Compound,mg/100g,10.6688358640636,390.086068489063,64.6247288503254,1946.81995661605,Arachidonic acid,304.240230268,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,506-32-1
7124,13272,Compound,mg/100g,5.23340562867117,2928.96565241871,82.2597939262473,40922.9540853218,Cholesterol,386.354866094,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,57-88-5
7124,12400,Compound,mg/100g,244.487214265339,21491.9915525008,564.251626898048,102242.394793926,L-Isoleucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",73-32-5
7124,1946,Compound,mg/100g,370.256041292713,42744.8661191279,1106.38828633406,204190.104844541,L-Leucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",61-90-5
7124,474,Compound,mg/100g,285.240090417413,41780.105165774,517.41874186551,200365.752711497,L-Lysine,146.105527702,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-87-1
7124,12686,Compound,mg/100g,82.8707286742915,13809.4385555299,60.8673174258858,59528.2364425163,L-Methionine,149.051049291,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",63-68-3
7124,12566,Compound,mg/100g,70.73047323759,6459.15800774217,59.8456254519161,43507.769703543,L-Cystine,240.023848262,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-89-3
7124,446,Compound,mg/100g,170.632923578353,17770.2890836534,303.398409255242,83373.8828633406,L-Tyrosine,181.073893223,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,"",60-18-4
7124,12002,Compound,mg/100g,170.142615970701,22362.3492331638,613.593637020969,111858.120028923,L-Threonine,119.058243159,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,72-19-5
7124,2250,Compound,mg/100g,53.5778658974513,6191.80788579108,224.832971800434,112416.485900217,L-Tryptophan,204.089877638,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,73-22-3
7124,2257,Compound,mg/100g,252.694588022002,34841.8634209918,916.382863340564,295747.296095445,Arginine,174.111675712,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",74-79-3
7124,11859,Compound,mg/100g,116.929995782631,19053.8378907779,305.835140997831,88814.5249457701,L-Histidine,155.069476547,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",71-00-1
7124,556,Compound,mg/100g,296.32406114,284240.089472752,846.660882140275,5745198.84309472,L-Alanine,89.047678473,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-41-7
7124,12570,Compound,mg/100g,416.061435289241,41233.1539308238,2441.02964569776,247930.942877802,L-Aspartic acid,133.037507717,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-84-8
7124,12538,Compound,mg/100g,1088.23834076414,68840.0519116689,2264.87201735358,421210.954446855,L-Glutamic acid,147.053157781,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-86-0
7124,484,Compound,mg/100g,202.594935040812,45855.0032513927,464.415097613883,816354.663774403,Glycine,75.032028409,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-40-6
7124,570,Compound,mg/100g,276.793704908848,30758.9456445347,72.4459869848156,482973.246565438,L-Proline,115.063328537,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",147-85-3
7124,12742,Compound,mg/100g,238.939834544103,20088.2308744371,786.185104844541,157055.593637021,L-Serine,105.042593095,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-45-1
7124,3772,Compound,mg/100g,11.5651602795854,310.60190106427,15.1565437454808,2599.34725234996,Gadoleic acid,310.287180464,"","","","",29204-02-2
7124,14513,Compound,mg/100g,3.86814494370416,49.8354887278533,0.155459146782357,273.608098336949,Biotin,244.088163078,"","","","",58-85-5
7124,1224,Compound,mg/100g,24.3172752908246,608.344790660089,1.9175704989154,7485.23644251627,L-Ascorbic acid,176.032087988,"","","","",50-81-7
7124,1128,Compound,mg/100g,8785.45650101887,26697.9042597662,50.1373825018077,168210.918293565,Starch,180.063388116,"","","","",9005-25-8
7124,14616,Compound,mg/100g,2.25094076910551,76.0689173650385,0.0580025307302965,406.017715112075,beta-Carotene,536.438201803,"","","","",7235-40-7
7124,12360,Compound,mg/100g,0.0707330390564998,2.81563515042162,0.00377024584237166,31.2930404916847,Phytomenadione,450.349780716,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,12001-79-5
7124,3103,Compound,mg/100g,0.237249092536861,109.888657956126,13.9967462039046,1259.70715835141,Eicosapentaenoic acid,302.224580204,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,10417-94-4
7124,3004,Compound,mg/100g,0.958516517097253,986.496381528122,10.5281995661605,9001.61062906725,Doconexent,328.240230268,"","","","",6217-54-5
7124,8425,Compound,mg/100g,0.150687679264271,14.3371706069612,0.229408532176428,73.3533781634129,Thiamine,265.112306876,"","","","",70-16-6
7124,710,Compound,mg/100g,20.8145794621325,1719.50840536585,15.6511930585683,20080.4806941432,Choline,104.107539075,Organic compounds,Organonitrogen compounds,Quaternary ammonium salts,Cholines,62-49-7
7124,9021,Compound,mg/100g,26.8624947082383,599.027340106406,3.3647866955893,8597.03000723066,Betaine,117.078978601,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",107-43-7
7124,12030,Compound,mg/100g,13.3682710568939,1062.22565412133,25.8640636297903,14251.0990600145,Decanoic acid,172.146329884,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,334-48-5
7124,3011,Compound,mg/100g,3.3839924612693,1169.588203578,31.2060737527115,12622.8568329718,Dodecanoic acid,200.177630012,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,143-07-7
7124,4486,Compound,mg/100g,0.00964068875561794,0.0334538850919944,0.00995668835864064,0.205627259580622,Fluoride,18.998403205,"","","","",16984-48-8
7124,21596,Compound,IU,0.648988436395523,358.897891357189,21.380694143167,2608.44468546638,Vitamin D,384.33921603,"","","","",1406-16-2
7124,12735,Compound,mg/100g,1.34365976236952e-05,0.00889378859772555,0.00112655459146782,0.0698463846710051,Vitamin D3,384.33921603,"","","","",67-97-0
7124,13514,Compound,mg/100g,11.4649826455415,3277.2740120596,3.2234996384671,21855.3275488069,4-Hydroxyproline,131.058243159,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",51-35-4
7124,3337,Compound,mg/100g,1.92388226078573,4.84906368103694,1.34960231381056,26.9920462762111,Octanoic acid,144.115029756,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,124-07-2
7124,2431,Compound,mg/100g,13.6781619168406,75.3077971805013,0.0710231381055676,1058.24475777296,gamma-Tocopherol,416.36543078,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,1406-66-2
7124,29955,Compound,mg/100g,0.000144579703256493,0.00567655289079897,0.00301388286334056,0.0374223788864787,Menatetrenone,444.302830528,"","","","",863-61-6
7124,13831,Compound,IU,2261.63911025557,142374.743594919,23.4432393347795,1654248.74041938,Retinol,286.229665582,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,68-26-8
7124,2953,Compound,mg/100g,19.658167904643,1660.36629747981,260.524945770065,9083.16702819956,Vaccenic acid,282.255880332,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,693-72-1
7124,14537,Compound,mg/100g,1.83751174981923,29.0104715004658,0.00202096890817064,93.490021691974,Lycopene,536.438201803,"","","","",502-65-8
7124,2944,Compound,mg/100g,7.71101046388512,89.521250356463,6.13593637020969,739.380332610268,Gamolenic acid,278.224580204,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",506-26-3
7124,13719,Compound,mg/100g,0.12974480296457,7.51934361035062,0.0085412147505423,40.5736171366594,alpha-Carotene,536.438201792,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids,7488-99-5
7124,12022,Compound,mg/100g,0.0175229573391179,0.0925642500130655,0.00789804772234273,0.261951916124367,beta-Cryptoxanthin,552.433116414,"","","","",472-70-8
7124,3716,Compound,mg/100g,3129.48158762643,69398.2485427655,168.705712219812,421764.28054953,Sugars,342.116211546,"","","","",57-50-1
7124,12531,Compound,mg/100g,602.219544704132,8732.33917344687,58.2863340563991,66504.7071583514,D-Fructose,540.190164348,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,53188-23-1
7124,12533,Compound,mg/100g,519.30848089131,7258.35177053456,118.80694143167,37780.6073752712,D-Glucose,540.190164348,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,50-99-7
7124,1193,Compound,mg/100g,42.9235960472403,20.9766637641241,55.6760665220535,111.352133044107,Maltose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,69-79-4
7124,2432,Compound,mg/100g,0.0788916726376851,0.536294871036934,0.0240491684743312,3.07829356471439,d-Tocopherol,402.349780716,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,119-13-1
7124,13408,Compound,mg/100g,2.6355748373102e-05,4.4105532021151e-05,1.19305856832972e-05,0.000107375271149675,"2',3'-Dihydro-phytomenadione",452.36543078,"","","","",64236-23-3
7124,39,Nutrient,mg/100g,326.386291984539,40600.7387428955,6.61037599421547,832907.37527115,Ash,,"","","","",""
7124,11831,Compound,mg/100g,0.0447180043383948,0.0217602780963843,0.0740491684743312,0.104822848879248,Genistein,270.052823422,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Isoflav-2-enes,446-72-0
7124,698,Compound,mg/100g,0.00288503253796095,0.00544006952409607,0.0019233550253073,0.00961677512653652,Glycitein,284.068473486,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Isoflav-2-enes,40957-83-3
7124,5583,Compound,mg/100g,0.0721258134490239,0.0489606257168647,0.109631236442516,0.178872017353579,Isoflavones,222.068079562,"","","","",574-12-9
7124,13401,Compound,mg/100g,940.129017435819,7111.19968925135,567.245119305857,52753.7960954447,Nitrogen,28.00614801,"","","","",7727-37-9
7124,1,Nutrient,mg/100g,11088.205160932,74701.5979238515,634.851771511208,434238.611713666,Fat,,"","","","",""
7124,21950,Compound,mg/100g,3.44097650963161e-05,0.000594699262488225,0.000379848156182213,0.00336019522776573,"24,25-Dihydroxyvitamin D3",416.329045274,"","","","",40013-87-4
7124,2251,Compound,mg/100g,15.275179169717,1776.12276031984,0.68746456977585,20521.3304410701,(±)-Tryptophan,204.089877638,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,54-12-6
7124,2520,Compound,mg/100g,46.1267175231006,445.168618125241,62.2733188720174,2983.9298626175,(R)-Oxypeucedanin,286.084123558,"","","","",3173-02-2
7124,23049,Compound,mg/100g,0.000347463394007985,0.0377892456728474,0.00123181489515546,0.338749096167751,Cobalamin,1328.564331295,"","","","",13408-78-1
7124,10326,Compound,mg/100g,127.331083795292,1800.68218551212,24.1648590021692,6041.2147505423,"Starch, pregelatinized",692.273893946,"","","","",977050-93-3
7124,12861,Compound,mg/100g,7003.29578000195,29704.0547704002,11.2465654374548,202058.606290672,Oleic acid,282.255880332,"","","","",112-80-1
7124,12126,Compound,mg/100g,109.825030290594,1845.56338028846,55.4493853940709,7561.27982646421,(±)-erythro-Isoleucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",443-79-8
7124,12890,Compound,mg/100g,159.337629632609,3401.46653554965,80.6536514822849,12602.133044107,epsilon-Polylysine,146.105527702,"","","","",25104-18-1
7124,24096,Compound,mg/100g,285.648987315899,3348.28021523244,216.898047722343,16267.3535791757,D-Aspartic acid,133.037507717,"","","","",1783-96-6
7124,16357,Compound,mg/100g,406.601330331997,5217.05495528445,202.109544468547,29084.0563991323,(E)-2-Phenyl-2-butenal,146.073164942,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylacetaldehydes,4411-89-6
7124,4677,Compound,mg/100g,7.43550472183878,163.13537325568,19.3188720173536,547.368040491685,Heptadecanoic acid,270.255880332,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,506-12-7
7124,21989,Compound,mg/100g,3.24150397686189,8.42856911209934,1.52422270426609,20.5770065075922,"7Z,10Z,13Z,16Z,19Z-Docosapentaenoic acid",330.255880332,"","","","",24880-45-3
7124,2e+05,Nutrient,kcal/100g,167.69585255754,266.456992686809,31.5308358640636,1125.48116196674,Energy (calculated),,"","","","",""
7124,22,Nutrient,mg/100g,0.0544173964275194,1.20610016213056,0.31236442516269,4.99783080260304,18:3i,,"","","","",""
7124,33,Nutrient,mg/100g,0.03470715835141,,0.03470715835141,0.03470715835141,22:1 t,,"","","","",""
7124,21939,Compound,mg/100g,1.14381398180919e-06,2.60172133927591e-05,0.000140679681851048,0.00026025741142444,25-Hydroxycholecalciferol,400.334130652,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,19356-17-3
7124,1145,Compound,mg/100g,31.120751988431,,31.120751988431,31.120751988431,Lactose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,63-42-3
7124,1131,Compound,mg/100g,2421.98711042734,68103.6385960802,56.5401301518438,282700.650759219,Sucrose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,57-50-1
7124,3307,Compound,mg/100g,0.123017594601109,3.06048405748605,0.3470715835141,11.1062906724512,Nonanoic acid,158.13067982,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,112-05-0
7124,21947,Compound,mg/100g,31.120751988431,,31.120751988431,31.120751988431,beta-Lactose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,5965-66-2
7124,12706,Compound,mg/100g,115.325379609544,218.004779348571,49.3420101229212,493.420101229212,D-Galactose,180.063388116,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,59-23-4
7124,13258,Compound,mg/100g,0.350479599098228,8.86446994482443,0.0114497469269704,39.0436370209689,Luteolin,286.047738052,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,491-70-3
7124,11907,Compound,mg/100g,4.10688034252968,1174.27868505652,0.00167923255965293,8480.97252349964,Quercetin,302.042652674,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,117-39-5
7124,633,Compound,mg/100g,4.75904049884601,94.3759401653713,0.018712943813449,576.77032537961,Kaempferol,286.047738052,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,520-18-3
7124,12727,Compound,mg/100g,0.263906454788624,2.23598278317533,0.00218170643528561,6.7954342560188,Myricetin,318.037567296,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,529-44-2
7124,10510,Compound,mg/100g,0.740148589283442,2.15894159612213,0.0390347051735358,7.07917570498915,4-Hydroxybenzoic acid,138.031694053,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,99-96-7
7124,662,Compound,mg/100g,0.330612312199566,0.866068910744532,0.110220535068691,2.8759942527838,Gallic acid,170.021523293,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,149-91-7
7124,514,Compound,mg/100g,2.78699610727513,19.0710903999355,0.0108720896601591,46.2576629322986,Syringic acid,198.052823422,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,530-57-4
7124,846,Compound,mg/100g,0.755251357185436,7.57025504858111,0.0206389732465654,32.0774403470716,Vanillic acid,168.042258738,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,121-34-6
7124,2558,Compound,mg/100g,0.937158592059924,6.23375899688352,0.0164164859002169,18.4063632165727,Caffeic acid,180.042258744,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,331-39-5
7124,2593,Compound,mg/100g,1.84028387080043,4.63341089572004,0.0326388296695589,13.7808387563268,p-Coumaric acid,164.047344122,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,7400-08-0
7124,12804,Compound,mg/100g,4.5241499169198,44.9707581331369,0.151915401301518,159.047701830035,Ferulic acid,194.057908808,"","","","",1135-24-6
7124,787,Compound,mg/100g,20.5117861833695,,20.5117861833695,20.5117861833695,L-Asparagine,132.053492132,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",70-47-3
